rank	taxon	taxon_label	metabolite	metabolite_label	metabolite_platform	metabolite_display_name	metabolite_annotation	annotation_status	taxon_effect_direction	metabolite_effect_direction	taxon_fdr	metabolite_fdr	spearman_rho	correlation_fdr	adjusted_spearman_rho	adjusted_correlation_fdr	spls_component	spls_loading	prevalence	missingness	biological_note	overall_score	taxon_effect_size	metabolite_effect_size	taxon_best_comparison	metabolite_best_comparison	metabolite_key_full	metabolite_key_without_platform	annotation_id_raw.x	c18n_annotation_by_full_id	annotation_id_raw.y	c18n_annotation_by_qi_id
200	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	Haemophilus	C18n_QI2966	C18n QI2966	C18N	C18n QI2966	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.809401691020239	5.5556770370696e-4	-0.32740309716989846	0.01954661644688938	-0.32420185864203177	0.01965838450338422	taxon_not_selected|comp1	0.0560433463898042	0.5595854922279793	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.24147014837902295	0.0114591894710913	3.73738629291833	CD_vs_UC	UC_vs_non_IBD	C18N_QI2966	QI2966	NA	NA	NA	NA
201	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	Bilophila	C18n_QI11349	C18n QI11349	C18N	C18n QI11349	NA	C18n_feature_without_matched_annotation	lower_in_case_group	higher_in_case_group	0.698385791095503	0.00101700628028848	-0.32649803027161517	0.01981652392142175	-0.31737507775243623	0.02226611697603868	comp1|comp1	0.3818880508384323	0.5880829015544041	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.24123772955973868	0.00276497352952435	3.1890658774986	IBD_vs_non_IBD	UC_vs_non_IBD	C18N_QI11349	QI11349	NA	NA	NA	NA
202	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI1549	C18n QI1549	C18N	C18n QI1549	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.640034995738657	0.00119805071760985	0.311766535351441	0.02597668665627925	0.3182355380468588	0.02186131488686825	comp1|metabolite_not_selected	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.23989442923226031	0.00310020507313553	4.26139290709774	CD_vs_UC	UC_vs_non_IBD	C18N_QI1549	QI1549	NA	NA	NA	NA
203	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	Anaerotruncus	C18n_QI382	C18n QI382	C18N	C18n QI382	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.701708227496494	9.0783021618456e-4	-0.3082226219335516	0.0270239741595067	-0.32209372846031126	0.02041110641674788	comp1|comp2	0.592754426115458	0.422279792746114	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.23849743326246525	2.9609580665565e-4	3.53676868051434	CD_vs_non_IBD	IBD_vs_non_IBD	C18N_QI382	QI382	NA	NA	NA	NA
204	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	Acidaminococcus	C8p_QI2513	C8p QI2513	C8P	C8p QI2513	NA	unannotated_feature_no_matching_platform_annotation	higher_in_case_group	higher_in_case_group	0.687969904973528	0.00139654374355068	0.30170889120630107	0.03079969286503925	0.23536855450045957	0.10104532650272122	comp2|comp2	0.32792783612957627	0.16062176165803108	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.23754719421330223	0.0134818654972049	5.62981890675967	CD_vs_non_IBD	IBD_vs_non_IBD	C8P_QI2513	QI2513	NA	NA	NA	NA
205	k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	Bilophila	HILp_QI6434	HILp QI6434	HILP	HILp QI6434	NA	unannotated_feature_no_matching_platform_annotation	lower_in_case_group	higher_in_case_group	0.698385791095503	0.00257433280446725	-0.31105927491462665	0.02597668665627925	-0.3001689837294181	0.03041850885646993	comp1|metabolite_not_selected	0.3818880508384323	0.5880829015544041	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.23744235238973516	0.00276497352952435	5.5737698818509	IBD_vs_non_IBD	UC_vs_non_IBD	HILP_QI6434	QI6434	NA	NA	NA	NA
206	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	Coprobacillus	C18n_QI873	C18n QI873	C18N	C18n QI873	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.687969904973528	0.00121214811021352	0.3446402653949823	0.01271098482904428	0.33456354965788926	0.01707883853033068	comp1;comp2|metabolite_not_selected	0.1563516687803019	0.27202072538860106	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.23717763404502523	0.003770206224345	3.77871770710065	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI873	QI873	NA	NA	NA	NA
207	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI2320	C18n QI2320	C18N	C18n QI2320	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.640034995738657	0.00126690465077861	-0.3268088172968348	0.0197305489591019	-0.3186310697166726	0.02170851238858519	comp1|metabolite_not_selected	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.23680828576901936	0.00310020507313553	3.15181561885418	CD_vs_UC	UC_vs_non_IBD	C18N_QI2320	QI2320	NA	NA	NA	NA
208	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	HILp_QI3766	HILp QI3766	HILP	HILp QI3766	NA	unannotated_feature_no_matching_platform_annotation	higher_in_case_group	higher_in_case_group	0.640034995738657	0.00172315914430449	0.3301679452622848	0.01904795446961762	0.30700808625336923	0.02709095929224557	comp1|metabolite_not_selected	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2360232724435931	0.00310020507313553	3.49616298994466	CD_vs_UC	UC_vs_non_IBD	HILP_QI3766	QI3766	NA	NA	NA	NA
209	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	Anaerotruncus	C18n_QI744	C18n QI744	C18N	C18n QI744	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.701708227496494	0.00232132680087825	-0.3201953208824836	0.02221737343575199	-0.3362404331464363	0.01638490217302064	comp1|comp2	0.592754426115458	0.422279792746114	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2327561227041558	2.9609580665565e-4	3.6882627612961	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI744	QI744	NA	NA	NA	NA
210	k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	Veillonella	C18n_QI413	C18n QI413	C18N	C18n QI413	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.687969904973528	9.3059744360713e-4	-0.3110826508034193	0.02597668665627925	-0.3051454548261121	0.02787269695791008	taxon_not_selected|comp2	0.00825918581772561	0.6606217616580311	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2317627104939052	0.0162407053268562	3.59113595417353	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI413	QI413	NA	NA	NA	NA
211	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	Haemophilus	C18n_QI1872	C18n QI1872	C18N	C18n QI1872	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.809401691020239	0.00230268802649599	-0.33621326463364265	0.01594804503853477	-0.35149278623025526	0.01059322791793837	taxon_not_selected|comp2	0.0379320193910448	0.5595854922279793	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.23091407746398865	0.0114591894710913	4.45121977306494	CD_vs_UC	UC_vs_non_IBD	C18N_QI1872	QI1872	NA	NA	NA	NA
212	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	Propionibacterium	C8p_QI21618	C8p QI21618	C8P	C8p QI21618	NA	unannotated_feature_no_matching_platform_annotation	higher_in_case_group	higher_in_case_group	0.840683165464532	8.2423756791303e-4	0.300472016120657	0.03154113919468104	0.32747152957129394	0.01872426370736034	taxon_not_selected|comp2	0.35856001691906686	0.15284974093264247	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.22918171724136696	0.00120476287719185	6.48796511724109	CD_vs_UC	IBD_vs_non_IBD	C8P_QI21618	QI21618	NA	NA	NA	NA
213	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	Anaerotruncus	C18n_QI873	C18n QI873	C18N	C18n QI873	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.701708227496494	0.00121214811021352	-0.30303752850922655	0.02958382413985252	-0.3207754509641302	0.02109433639941692	comp1|metabolite_not_selected	0.592754426115458	0.422279792746114	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.22860014860578529	2.9609580665565e-4	3.77871770710065	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI873	QI873	NA	NA	NA	NA
214	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI742	C18n QI742	C18N	C18n QI742	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.640034995738657	8.4371353084536e-4	0.3048859682006957	0.02825198685349326	0.26712282620484834	0.05742568183553642	comp1|comp2	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.22812300873070168	0.00310020507313553	4.03791826070238	CD_vs_UC	UC_vs_non_IBD	C18N_QI742	QI742	NA	NA	NA	NA
215	k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	Odoribacter	C18n_QI2228	C18n QI2228	C18N	C18n QI2228	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.735725175417784	0.00160342277663911	0.3021728747463114	0.03041127586254313	0.3097676730966261	0.02563465009516701	comp1|metabolite_not_selected	0.5918950229345374	0.5207253886010362	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2281169699395253	0.00458844989895571	3.62649055639007	CD_vs_UC	UC_vs_non_IBD	C18N_QI2228	QI2228	NA	NA	NA	NA
216	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI736	C18n QI736	C18N	C18n QI736	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.640034995738657	0.00170830219264702	0.30785817955629274	0.0270239741595067	0.28773584905660377	0.03792327833771004	comp1|metabolite_not_selected	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.22661842418278536	0.00310020507313553	4.59983679234015	CD_vs_UC	UC_vs_non_IBD	C18N_QI736	QI736	NA	NA	NA	NA
217	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	Coprobacillus	C18n_QI2985	C18n QI2985	C18N	C18n QI2985	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.687969904973528	0.00107430790722988	0.316502335798289	0.02373528796378668	0.31087122700694775	0.02513123154410883	comp1;comp2|comp2	0.1563516687803019	0.27202072538860106	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.22616595298287576	0.003770206224345	5.28663198418072	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI2985	QI2985	NA	NA	NA	NA
218	k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	Streptococcus	C18n_QI8934	C18n QI8934	C18N	C18n QI8934	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.816606401523289	7.9488822006181e-4	0.3128204064960463	0.02522604354098352	0.3063031308314327	0.02729474408354588	comp1|metabolite_not_selected	0.15911149452450216	0.5621761658031088	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.22321312146280847	0.00265483734169685	5.27096691915602	CD_vs_UC	UC_vs_non_IBD	C18N_QI8934	QI8934	NA	NA	NA	NA
219	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	HILn_QI31979	HILn QI31979	NA	HILn QI31979	NA	unannotated_feature_no_matching_platform_annotation	higher_in_case_group	lower_in_case_group	0.640034995738657	0.00197809278858907	-0.3197409837416605	0.02223239799439221	-0.31095675615243346	0.02513123154410883	comp1|metabolite_not_selected	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.22240661381474525	0.00310020507313553	3.56477419108145	CD_vs_UC	UC_vs_non_IBD	HILN_QI31979	HILN_QI31979	NA	NA	NA	NA
220	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	Anaerotruncus	C18n_QI11341	C18n QI11341	C18N	C18n QI11341	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.701708227496494	0.00121214811021352	-0.307433132904831	0.0273166768834785	-0.30711175616835995	0.02709095929224557	comp1|comp1	0.592754426115458	0.422279792746114	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.2212472055426226	2.9609580665565e-4	3.21930682066048	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI11341	QI11341	NA	NA	NA	NA
221	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI382	C18n QI382	C18N	C18n QI382	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.640034995738657	9.0783021618456e-4	0.303500432828216	0.02938555807312325	0.28438878493428366	0.04041805494341716	comp1|comp2	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.21836824807425745	0.00310020507313553	3.53676868051434	CD_vs_UC	IBD_vs_non_IBD	C18N_QI382	QI382	NA	NA	NA	NA
222	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	Propionibacterium	C8p_QI6409	C8p QI6409	C8P	C8p QI6409	NA	unannotated_feature_no_matching_platform_annotation	higher_in_case_group	higher_in_case_group	0.840683165464532	9.5917407228237e-4	0.3030922083050156	0.02958382413985252	0.3285699383195877	0.01856259587970533	taxon_not_selected|comp2	0.37710860945610286	0.15284974093264247	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.20327372216149991	0.00120476287719185	4.94747023171726	CD_vs_UC	IBD_vs_non_IBD	C8P_QI6409	QI6409	NA	NA	NA	NA
223	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	Bifidobacterium	C18n_QI2448	C18n QI2448	C18N	C18n QI2448	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.951663955767553	8.411507227375e-4	0.32404875634990776	0.02107114389292721	0.34891146589259797	0.01167585706229593	taxon_not_selected|metabolite_not_selected	0	0.7668393782383419	0	Disease-associated metabolite paired with correlated microbial feature; candidate for downstream biological interpretation.	0.2026200119673583	0.0012321866608926	4.60045925413048	UC_vs_non_IBD	UC_vs_non_IBD	C18N_QI2448	QI2448	NA	NA	NA	NA
224	k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	Dorea	C18n_QI744	C18n QI744	C18N	C18n QI744	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.640034995738657	0.00232132680087825	0.3095532455421608	0.0267127187399874	0.2828189105847767	0.04142542986764835	comp1|comp2	0.1929733269678666	0.8756476683937824	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.20257697453920215	0.00310020507313553	3.6882627612961	CD_vs_UC	UC_vs_non_IBD	C18N_QI744	QI744	NA	NA	NA	NA
225	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	Coprobacillus	C18n_QI1309	C18n QI1309	C18N	C18n QI1309	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.687969904973528	8.4371353084536e-4	0.3128040452116177	0.02522604354098352	0.29210035247771093	0.03492346835235244	comp1;comp2|comp2	0.1563516687803019	0.27202072538860106	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.1879673914960865	0.003770206224345	3.25165393861542	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI1309	QI1309	NA	NA	NA	NA
226	k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	Propionibacterium	C18n_QI13348	C18n QI13348	C18N	C18n QI13348	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.840683165464532	0.00107449345891034	-0.320751007524969	0.02218844297771234	-0.34262378103508595	0.01368104376455526	taxon_not_selected|comp2	0.1217280472066218	0.15284974093264247	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.18283008949873944	0.00120476287719185	4.36987015166265	CD_vs_UC	UC_vs_non_IBD	C18N_QI13348	QI13348	NA	NA	NA	NA
227	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	Coprobacillus	C18n_QI413	C18n QI413	C18N	C18n QI413	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.687969904973528	9.3059744360713e-4	-0.3004642987942653	0.03154113919468104	-0.32360484560874453	0.01965838450338422	comp1;comp2|comp2	0.1563516687803019	0.27202072538860106	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.1824387107592533	0.003770206224345	3.59113595417353	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI413	QI413	NA	NA	NA	NA
228	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	Coprobacillus	C18n_QI1872	C18n QI1872	C18N	C18n QI1872	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.687969904973528	0.00230268802649599	-0.30606515934653494	0.02780027128545389	-0.33008348184687153	0.01823210480160931	comp1;comp2|comp2	0.1563516687803019	0.27202072538860106	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.1822345483261481	0.003770206224345	4.45121977306494	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI1872	QI1872	NA	NA	NA	NA
229	k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	Klebsiella	C18n_QI13348	C18n QI13348	C18N	C18n QI13348	NA	C18n_feature_without_matched_annotation	higher_in_case_group	lower_in_case_group	0.687969904973528	0.00107449345891034	-0.30013287741405714	0.03165083532762747	-0.32001511764516805	0.02120747066614191	comp2|comp2	0.1217280472066218	0.16580310880829016	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.17438541237495708	0.00121730665105262	4.36987015166265	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI13348	QI13348	NA	NA	NA	NA
230	k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	Coprobacillus	C18n_QI1784	C18n QI1784	C18N	C18n QI1784	NA	C18n_feature_without_matched_annotation	higher_in_case_group	higher_in_case_group	0.687969904973528	0.00163213429480999	0.30703918722786644	0.027455202896369012	0.3050590918515446	0.02787269695791008	comp1;comp2|comp1	0.1563516687803019	0.27202072538860106	0	High-priority exploratory pair supported by metabolite disease association, cross-omics correlation, and sPLS selection; requires external validation.	0.16122428366685224	0.003770206224345	2.98049531408185	CD_vs_non_IBD	UC_vs_non_IBD	C18N_QI1784	QI1784	NA	NA	NA	NA
