taxon	metabolite	spearman_rho	p_value	n_samples	adjusted_correlation_fdr	abs_adjusted_rho	adjusted_direction	covariates_used	taxon_label	metabolite_label
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	C18n_QI10930	-0.1807173958117354	0.06505846741772996	105	0.2400454332347652	0.1807173958117354	negative	sex_model;antibiotic_model	Ruminococcus	C18n QI10930
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	C18n_QI873	0.18059299191374661	0.06524658218040066	105	0.24022103113920465	0.18059299191374661	positive	sex_model;antibiotic_model	Streptococcus	C18n QI873
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	C18n_QI1722	0.18059292234492658	0.06524668750096571	105	0.24022103113920465	0.18059292234492658	positive	sex_model;antibiotic_model	Bifidobacterium	C18n QI1722
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	HILp_QI6434	0.18056376285194703	0.06529084436091204	105	0.24022103113920465	0.18056376285194703	positive	sex_model;antibiotic_model	Collinsella	HILp QI6434
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	HILp_QI9931	-0.18041018053974442	0.06552381835435582	105	0.24085098169838615	0.18041018053974442	negative	sex_model;antibiotic_model	Coprobacillus	HILp QI9931
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	HILp_QI6434	0.18032531957551629	0.06565283609379398	105	0.24109798565517562	0.18032531957551629	positive	sex_model;antibiotic_model	Streptococcus	HILp QI6434
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	C18n_QI4874	0.18028147117477336	0.06571958149847804	105	0.2411160562973324	0.18028147117477336	positive	sex_model;antibiotic_model	Bacteroides	C18n QI4874
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella	HILp_QI15738	-0.1800818655117477	0.06602411518510569	105	0.24200568535894001	0.1800818655117477	negative	sex_model;antibiotic_model	Sutterella	HILp QI15738
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	C18n_QI7515	0.17991913746630725	0.06627323250543671	105	0.24255210977485486	0.17991913746630725	positive	sex_model;antibiotic_model	Propionibacterium	C18n QI7515
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	C8p_QI21618	0.17990326205419888	0.06629757667179366	105	0.24255210977485486	0.17990326205419888	positive	sex_model;antibiotic_model	Dialister	C8p QI21618
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	C8p_QI5114	0.17980556657111646	0.06644754773262727	105	0.24287294860098066	0.17980556657111646	positive	sex_model;antibiotic_model	Lactobacillus	C8p QI5114
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	C18n_QI1515	0.17967548132372144	0.06664766716903653	105	0.2433763126959199	0.17967548132372144	positive	sex_model;antibiotic_model	Veillonella	C18n QI1515
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	C18n_QI8138	0.17962886170433337	0.06671950439089512	105	0.2434107269639766	0.17962886170433337	positive	sex_model;antibiotic_model	Bifidobacterium	C18n QI8138
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	C18n_QI7560	-0.1795239754259261	0.06688135570853354	105	0.24372977408331695	0.1795239754259261	negative	sex_model;antibiotic_model	Anaerotruncus	C18n QI7560
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	HILn_QI31979	-0.1794912333142795	0.06693194565211089	105	0.24372977408331695	0.1794912333142795	negative	sex_model;antibiotic_model	Haemophilus	HILn QI31979
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	C18n_QI2966	-0.17942536567498774	0.0670338119939873	105	0.24387301005275228	0.17942536567498774	negative	sex_model;antibiotic_model	Bifidobacterium	C18n QI2966
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	C18n_QI3745	0.17930041042926395	0.06722740469437015	105	0.2440949016940938	0.17930041042926395	positive	sex_model;antibiotic_model	Ruminococcus	C18n QI3745
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	C18n_QI762	-0.17926521702446255	0.0672820114633502	105	0.2440949016940938	0.17926521702446255	negative	sex_model;antibiotic_model	Streptococcus	C18n QI762
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	C18n_QI8815	0.17922454903586976	0.06734515749303717	105	0.2440949016940938	0.17922454903586976	positive	sex_model;antibiotic_model	Veillonella	C18n QI8815
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes	C18n_QI7515	0.17922454903586976	0.06734515749303717	105	0.2440949016940938	0.17922454903586976	positive	sex_model;antibiotic_model	Anaerostipes	C18n QI7515
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae|g__Haemophilus	HILn_QI1891	0.17879966503626699	0.06800776158328899	105	0.24555552183999346	0.17879966503626699	positive	sex_model;antibiotic_model	Haemophilus	HILn QI1891
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	HILp_QI1233	0.178799502384408	0.06800801624573709	105	0.24555552183999346	0.178799502384408	positive	sex_model;antibiotic_model	Coprobacillus	HILp QI1233
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	C18n_QI1309	-0.17875803441841176	0.06807296745643084	105	0.24555552183999346	0.17875803441841176	negative	sex_model;antibiotic_model	Barnesiella	C18n QI1309
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	C18n_QI903	0.17871734104758483	0.06813675427315301	105	0.24555552183999346	0.17871734104758483	positive	sex_model;antibiotic_model	Dialister	C18n QI903
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	HILn_QI2276	-0.1787165664524155	0.06813796891978735	105	0.24555552183999346	0.1787165664524155	negative	sex_model;antibiotic_model	Prevotella	HILn QI2276
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	C18n_QI11341	0.1787165664524155	0.06813796891978735	105	0.24555552183999346	0.1787165664524155	positive	sex_model;antibiotic_model	Holdemania	C18n QI11341
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	C18n_QI4641	-0.17867408840764898	0.06820460582329958	105	0.24555552183999346	0.17867408840764898	negative	sex_model;antibiotic_model	Roseburia	C18n QI4641
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	C18n_QI1579	0.178643997511922	0.06825184248065459	105	0.24555552183999346	0.178643997511922	positive	sex_model;antibiotic_model	Holdemania	C18n QI1579
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	HILp_QI9931	-0.1783198064056621	0.06876244010310538	105	0.24716453124618523	0.1783198064056621	negative	sex_model;antibiotic_model	Veillonella	HILp QI9931
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	C18n_QI7560	-0.17820665375155992	0.06894138082128845	105	0.2475795443858425	0.17820665375155992	negative	sex_model;antibiotic_model	Odoribacter	C18n QI7560
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	C18n_QI7560	0.17813404547029563	0.06905640269634837	105	0.2475856534766878	0.17813404547029563	positive	sex_model;antibiotic_model	Coprobacillus	C18n QI7560
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	C18n_QI1722	-0.17812543767197792	0.06907004896990675	105	0.2475856534766878	0.17812543767197792	negative	sex_model;antibiotic_model	Odoribacter	C18n QI1722
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	C18n_QI1579	-0.17793904208998548	0.06936608482170745	105	0.2483840631319816	0.17793904208998548	negative	sex_model;antibiotic_model	Akkermansia	C18n QI1579
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	HILn_QI31979	-0.1779050630600221	0.06942016123432307	105	0.2483840631319816	0.1779050630600221	negative	sex_model;antibiotic_model	Propionibacterium	HILn QI31979
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	C18n_QI2966	-0.17786455892774275	0.06948466667477889	105	0.24838698444696392	0.17786455892774275	negative	sex_model;antibiotic_model	Escherichia	C18n QI2966
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	C18n_QI2985	-0.1777888486441976	0.06960537022081582	105	0.2485906079314851	0.1777888486441976	negative	sex_model;antibiotic_model	Prevotella	C18n QI2985
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	HILp_QI1233	0.17773170226000412	0.06969658996855259	105	0.24868865588047126	0.17773170226000412	positive	sex_model;antibiotic_model	Collinsella	HILp QI1233
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	C18n_QI2086	0.17757665762203953	0.06994456669438216	105	0.24934534744798031	0.17757665762203953	positive	sex_model;antibiotic_model	Coprococcus	C18n QI2086
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella	C18n_QI11343	0.17733775658303957	0.07032805873934285	105	0.2504834968798512	0.17733775658303957	positive	sex_model;antibiotic_model	Collinsella	C18n QI11343
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	C18n_QI851	0.17728592162554427	0.07041148997150984	105	0.25055183475263537	0.17728592162554427	positive	sex_model;antibiotic_model	Holdemania	C18n QI851
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	C18n_QI742	0.17722831304711179	0.07050430801650594	105	0.2506534195664295	0.17722831304711179	positive	sex_model;antibiotic_model	Streptococcus	C18n QI742
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Desulfovibrio	HILp_QI15737	-0.17680405755667644	0.07119091168181227	105	0.2528638939517922	0.17680405755667644	negative	sex_model;antibiotic_model	Desulfovibrio	HILp QI15737
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	C18n_QI1722	-0.17671026263896325	0.07134343347724535	105	0.2531750596553748	0.17671026263896325	negative	sex_model;antibiotic_model	Akkermansia	C18n QI1722
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	HILp_QI1232	-0.17641887852038954	0.07181894303106151	105	0.2544709552003788	0.17641887852038954	negative	sex_model;antibiotic_model	Barnesiella	HILp QI1232
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	HILp_QI3032	0.17640655616287138	0.0718391081219531	105	0.2544709552003788	0.17640655616287138	positive	sex_model;antibiotic_model	Bifidobacterium	HILp QI3032
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	C18n_QI11349	0.17631142442463196	0.07199494164120583	105	0.25479153575381375	0.17631142442463196	positive	sex_model;antibiotic_model	Roseburia	C18n QI11349
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	C18n_QI873	0.17606261662865436	0.07240379912989192	105	0.25562983190270455	0.17606261662865436	positive	sex_model;antibiotic_model	Bacteroides	C18n QI873
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	C18n_QI3804	0.17604565951616702	0.07243173222375851	105	0.25562983190270455	0.17604565951616702	positive	sex_model;antibiotic_model	Dialister	C18n QI3804
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	HILp_QI2044	-0.176010781671159	0.07248921309174843	105	0.25562983190270455	0.176010781671159	negative	sex_model;antibiotic_model	Clostridium	HILp QI2044
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	HILn_QI31979	-0.1760078790304202	0.07249399848317724	105	0.25562983190270455	0.1760078790304202	negative	sex_model;antibiotic_model	Veillonella	HILn QI31979
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	C18n_QI1515	0.1759621049464969	0.07256949688294634	105	0.2556648941675616	0.1759621049464969	positive	sex_model;antibiotic_model	Eubacterium	C18n QI1515
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	HILn_QI2276	-0.17587601078167114	0.07271166982667907	105	0.2559345779097909	0.17587601078167114	negative	sex_model;antibiotic_model	Anaerotruncus	HILn QI2276
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Klebsiella	C18n_QI3804	0.17576520798317374	0.07289497625248931	105	0.25618074663272766	0.17576520798317374	positive	sex_model;antibiotic_model	Klebsiella	C18n QI3804
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium	C8p_QI5114	0.17571577782501954	0.072976871056007	105	0.25618074663272766	0.17571577782501954	positive	sex_model;antibiotic_model	Clostridium	C8p QI5114
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	C18n_QI742	-0.17571469305852574	0.07297866910486164	105	0.25618074663272766	0.17571469305852574	negative	sex_model;antibiotic_model	Odoribacter	C18n QI742
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	HILn_QI27528	0.1755512893305049	0.07324992627529904	105	0.2568509483978477	0.1755512893305049	positive	sex_model;antibiotic_model	Subdoligranulum	HILn QI27528
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	C8p_QI8001	0.17552039157421398	0.07330130911969347	105	0.2568509483978477	0.17552039157421398	positive	sex_model;antibiotic_model	Eubacterium	C8p QI8001
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	C18n_QI2042	-0.1754500915929081	0.0734183259534259	105	0.25703004597698476	0.1754500915929081	negative	sex_model;antibiotic_model	Subdoligranulum	C18n QI2042
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Dialister	HILp_QI9275	0.17477217836086162	0.07455447906821745	105	0.2607735142296395	0.17477217836086162	positive	sex_model;antibiotic_model	Dialister	HILp QI9275
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	C18n_QI1326	0.17472527472527472	0.07463360812523855	105	0.26081637248067235	0.17472527472527472	positive	sex_model;antibiotic_model	Oscillibacter	C18n QI1326
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	C18n_QI7436	-0.17458408546367962	0.07487221040766356	105	0.2614159539748325	0.17458408546367962	negative	sex_model;antibiotic_model	Subdoligranulum	C18n QI7436
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	C18n_QI1784	0.17448683392079614	0.0750369170558781	105	0.2617065605590398	0.17448683392079614	positive	sex_model;antibiotic_model	Streptococcus	C18n QI1784
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	HILp_QI12296	-0.17445573294629899	0.07508965160655526	105	0.2617065605590398	0.17445573294629899	negative	sex_model;antibiotic_model	Bilophila	HILp QI12296
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus	HILp_QI15737	0.1743820841654891	0.07521464877460775	105	0.261814133948358	0.1743820841654891	positive	sex_model;antibiotic_model	Streptococcus	HILp QI15737
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Holdemania	C18n_QI3804	0.1743577567713001	0.07525597413773047	105	0.261814133948358	0.1743577567713001	positive	sex_model;antibiotic_model	Holdemania	C18n QI3804
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	C8p_QI5114	-0.17427994578107928	0.07538827565946772	105	0.261814133948358	0.17427994578107928	negative	sex_model;antibiotic_model	Alistipes	C8p QI5114
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	C18n_QI8815	0.17427949409081483	0.0753890442112836	105	0.261814133948358	0.17427949409081483	positive	sex_model;antibiotic_model	Blautia	C18n QI8815
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus	C18n_QI11341	0.17415509019282602	0.07560095768031512	105	0.2622672375284989	0.17415509019282602	positive	sex_model;antibiotic_model	Coprobacillus	C18n QI11341
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae|g__Propionibacterium	HILn_QI2276	-0.1741239892183288	0.07565401082552853	105	0.2622672375284989	0.1741239892183288	negative	sex_model;antibiotic_model	Propionibacterium	HILn QI2276
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella	HILp_QI9275	0.17401536444341337	0.07583954173931624	105	0.2626769207667259	0.17401536444341337	positive	sex_model;antibiotic_model	Parasutterella	HILp QI9275
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum	C18n_QI1056	-0.17389153661492177	0.07605148543258557	105	0.26317727878179564	0.17389153661492177	negative	sex_model;antibiotic_model	Subdoligranulum	C18n QI1056
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae|g__Veillonella	C18n_QI2596	-0.17381318139158328	0.07618584399082694	105	0.263408503159774	0.17381318139158328	negative	sex_model;antibiotic_model	Veillonella	C18n QI2596
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	C18n_QI742	0.17363087375917102	0.0764991918923575	105	0.2640304440622346	0.17363087375917102	positive	sex_model;antibiotic_model	Bifidobacterium	C18n QI742
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	C18n_QI8008	-0.17362974880140872	0.07650112866418592	105	0.2640304440622346	0.17362974880140872	negative	sex_model;antibiotic_model	Akkermansia	C18n QI8008
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	C18n_QI736	-0.17354343769438105	0.07664984279001835	105	0.2643098027242012	0.17354343769438105	negative	sex_model;antibiotic_model	Prevotella	C18n QI736
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae|g__Acidaminococcus	C18n_QI3682	-0.17338942549463637	0.07691578283108115	105	0.26499253802227607	0.17338942549463637	negative	sex_model;antibiotic_model	Acidaminococcus	C18n QI3682
